record_id,split
train_23611,train
train_23613,train
train_23614,train
train_23616,train
train_23617,train
train_23619,train
train_23621,train
train_23624,train
train_23626,train
train_23627,train
train_2363,train
train_23630,train
train_23632,train
train_23633,train
train_23635,train
train_23637,train
train_2364,train
train_23640,train
train_23642,train
train_23644,train
train_23648,train
train_23649,train
train_2365,train
train_23651,train
train_23653,train
train_23655,train
train_23658,train
train_23659,train
train_2366,train
train_23661,train
train_23663,train
train_23665,train
train_23667,train
train_23669,train
train_2367,train
train_23670,train
train_23673,train
train_23675,train
train_23676,train
train_23679,train
train_2368,train
train_23680,train
train_23682,train
train_23684,train
train_23686,train
train_23688,train
train_2369,train
train_23690,train
train_23693,train
train_23694,train
train_23696,train
train_23698,train
train_23699,train
train_237,train
train_2370,train
train_23701,train
train_23702,train
train_23704,train
train_23706,train
train_23707,train
train_23709,train
train_2371,train
train_23712,train
train_23714,train
train_23716,train
train_23718,train
train_23719,train
train_23721,train
train_23723,train
train_23724,train
train_23726,train
train_23727,train
train_2373,train
train_23731,train
train_23732,train
train_23734,train
train_23736,train
train_23739,train
train_2374,train
train_23741,train
train_23743,train
train_23744,train
train_23746,train
train_23748,train
train_2375,train
train_23751,train
train_23753,train
train_23756,train
train_23759,train
train_2376,train
train_23762,train
train_23764,train
train_23766,train
train_23767,train
train_23768,train
train_2377,train
train_23770,train
train_23773,train
train_23775,train
train_23778,train
train_2378,train
train_23780,train
train_23782,train
train_23784,train
train_23785,train
train_23787,train
train_23789,train
train_23790,train
train_23792,train
train_23793,train
train_23796,train
train_23798,train
train_238,train
train_2380,train
train_23800,train
train_23802,train
train_23803,train
train_23805,train
train_23806,train
train_2381,train
train_23811,train
train_23815,train
train_23818,train
train_2382,train
train_23820,train
train_23822,train
train_23824,train
train_23826,train
train_23828,train
train_2383,train
train_23830,train
train_23832,train
train_23835,train
train_23837,train
train_23839,train
train_2384,train
train_23840,train
train_23842,train
train_23844,train
train_23846,train
train_23848,train
train_23849,train
train_2385,train
train_23852,train
train_23854,train
train_23856,train
train_23857,train
train_2386,train
train_23860,train
train_23862,train
train_23864,train
train_23866,train
train_23868,train
train_23869,train
train_2387,train
train_23872,train
train_23874,train
train_23875,train
train_23877,train
train_23878,train
train_23880,train
train_23882,train
train_23883,train
train_23886,train
train_23889,train
train_2389,train
train_23891,train
train_23892,train
train_23895,train
train_23896,train
train_23897,train
train_23898,train
train_23899,train
train_239,train
train_2390,train
train_23900,train
train_23902,train
train_23904,train
train_23906,train
train_23907,train
train_2391,train
train_23910,train
train_23911,train
train_23913,train
train_23915,train
train_23918,train
train_2392,train
train_23920,train
train_23922,train
train_23924,train
train_23925,train
train_23928,train
train_2393,train
train_23930,train
train_23931,train
train_23934,train
train_23935,train
train_23937,train
train_2394,train
train_23940,train
train_23943,train
train_23945,train
train_23947,train
train_23949,train
train_2395,train
train_23950,train
train_23952,train
train_23953,train
train_23955,train
train_23956,train
train_23957,train
train_23959,train
train_2396,train
train_23961,train
train_23963,train
train_23965,train
train_23967,train
train_23969,train
train_2397,train
train_23971,train
train_23973,train
train_23975,train
train_23976,train
train_23977,train
train_23979,train
train_2398,train
train_23981,train
train_23982,train
train_23983,train
train_23986,train
train_23987,train
train_23989,train
train_2399,train
train_23991,train
train_23992,train
train_23994,train
train_23997,train
train_23999,train
train_24,train
train_240,train
train_2400,train
train_24000,train
train_24002,train
train_24003,train
train_24005,train
train_24007,train
train_24009,train
train_2401,train
train_24011,train
train_24012,train
train_24014,train
train_24015,train
train_24018,train
train_2402,train
train_24020,train
train_24023,train
train_24024,train
train_24027,train
train_24029,train
train_2403,train
train_24030,train
train_24032,train
train_24034,train
train_24036,train
train_24037,train
train_2404,train
train_24040,train
train_24041,train
train_24043,train
train_24045,train
train_24047,train
train_24049,train
train_2405,train
train_24050,train
train_24052,train
train_24054,train
train_24056,train
train_2406,train
train_24060,train
train_24062,train
train_24063,train
train_24064,train
train_24065,train
train_24068,train
train_2407,train
train_24070,train
train_24072,train
train_24074,train
train_24075,train
train_24077,train
train_2408,train
train_24080,train
train_24082,train
train_24084,train
train_24086,train
train_24087,train
train_24089,train
train_2409,train
train_24091,train
train_24093,train
train_24095,train
train_24096,train
train_24098,train
train_241,train
train_2410,train
train_24100,train
train_24101,train
train_24103,train
train_24105,train
train_24107,train
train_24109,train
train_2411,train
train_24111,train
train_24112,train
train_24114,train
train_24116,train
train_24117,train
train_24119,train
train_24121,train
train_24123,train
train_24125,train
train_24128,train
train_2413,train
train_24131,train
train_24134,train
train_24135,train
train_24137,train
train_24139,train
train_2414,train
train_24141,train
train_24143,train
train_24145,train
train_24147,train
train_2415,train
train_24150,train
train_24152,train
train_24154,train
train_24156,train
train_24158,train
train_24160,train
train_24162,train
train_24163,train
train_24165,train
train_24167,train
train_24169,train
train_2417,train
train_24171,train
train_24172,train
train_24173,train
train_24175,train
train_24176,train
train_24178,train
train_24180,train
train_24182,train
train_24186,train
train_24188,train
train_24189,train
train_2419,train
train_24191,train
train_24193,train
train_24195,train
train_24197,train
train_24199,train
train_242,train
train_2420,train
train_24202,train
train_24204,train
train_24206,train
train_24207,train
train_24209,train
train_2421,train
train_24211,train
train_24214,train
train_24216,train
train_24219,train
train_2422,train
train_24221,train
train_24223,train
train_24225,train
train_24227,train
train_24229,train
train_2423,train
train_24231,train
train_24233,train
train_24235,train
train_24236,train
train_24238,train
train_2424,train
train_24240,train
train_24241,train
train_24243,train
train_24245,train
train_24248,train
train_2425,train
train_24251,train
train_24252,train
train_24254,train
train_24258,train
train_2426,train
train_24260,train
train_24261,train
train_24263,train
train_24265,train
train_24267,train
train_2427,train
train_24270,train
train_24272,train
train_24274,train
train_24276,train
train_24277,train
train_24278,train
train_2428,train
train_24280,train
train_24281,train
train_24282,train
train_24285,train
train_24288,train
train_2429,train
train_24291,train
train_24292,train
train_24294,train
train_24297,train
train_24299,train
train_243,train
train_24301,train
train_24304,train
train_24306,train
train_24308,train
train_24313,train
train_24315,train
train_24317,train
train_24319,train
train_2432,train
train_24320,train
train_24322,train
train_24324,train
train_24326,train
train_24328,train
train_2433,train
train_24330,train
train_24333,train
train_24336,train
train_24339,train
train_2434,train
train_24342,train
train_24344,train
train_24346,train
train_24347,train
train_24349,train
train_2435,train
train_24351,train
train_24353,train
train_24354,train
train_24356,train
train_24358,train
train_2436,train
train_24360,train
train_24363,train
train_24366,train
train_24368,train
train_2437,train
train_24370,train
train_24372,train
train_24374,train
train_24376,train
train_24377,train
train_2438,train
train_24381,train
train_24383,train
train_24385,train
train_24388,train
train_2439,train
train_24391,train
train_24393,train
train_24395,train
train_24398,train
train_244,train
train_2440,train
train_24401,train
train_24402,train
train_24403,train
train_24405,train
train_24407,train
train_24409,train
train_2441,train
train_24411,train
train_24413,train
train_24415,train
train_24416,train
train_24418,train
train_2442,train
train_24420,train
train_24423,train
train_24425,train
train_24426,train
train_24428,train
train_2443,train
train_24431,train
train_24433,train
train_24436,train
train_24438,train
train_2444,train
train_24440,train
train_24442,train
train_24444,train
train_24446,train
train_24449,train
train_2445,train
train_24450,train
train_24452,train
train_24454,train
train_24455,train
train_24457,train
train_24459,train
train_2446,train
train_24461,train
train_24464,train
train_24469,train
train_2447,train
